,station_id,stationname,date,daytype,rides
879900,40350,UIC-Halsted,02/16/2004,W,"5,389"
880133,40350,UIC-Halsted,01/15/2001,W,"1,305"
880351,40350,UIC-Halsted,05/12/2007,A,"1,452"
880499,40350,UIC-Halsted,06/07/2006,W,"3,749"
880614,40350,UIC-Halsted,07/09/2007,W,"3,164"
881460,40350,UIC-Halsted,07/11/2008,W,"3,563"
881485,40350,UIC-Halsted,11/04/2013,W,"8,091"
881497,40350,UIC-Halsted,10/26/2003,U,"1,007"
881823,40350,UIC-Halsted,12/13/2011,W,"3,538"
881990,40350,UIC-Halsted,09/11/2010,A,"2,619"
882097,40350,UIC-Halsted,09/17/2015,W,"8,525"
882098,40350,UIC-Halsted,01/17/2012,W,"7,537"
882136,40350,UIC-Halsted,04/21/2014,W,"6,646"
882390,40350,UIC-Halsted,08/29/2002,W,"6,332"
882411,40350,UIC-Halsted,03/30/2016,W,"7,318"
882437,40350,UIC-Halsted,04/10/2010,A,"2,215"
882444,40350,UIC-Halsted,05/26/2003,U,671
882481,40350,UIC-Halsted,09/04/2004,A,"1,560"
882597,40350,UIC-Halsted,10/26/2013,A,"2,756"
882877,40350,UIC-Halsted,10/30/2016,U,"2,258"
883332,40350,UIC-Halsted,01/24/2007,W,"5,978"
883503,40350,UIC-Halsted,10/28/2004,W,"6,662"
883505,40350,UIC-Halsted,03/09/2001,W,"3,920"
883644,40350,UIC-Halsted,04/08/2017,A,"2,468"
883651,40350,UIC-Halsted,05/07/2016,A,"2,052"
883802,40350,UIC-Halsted,12/05/2016,W,"5,737"
883849,40350,UIC-Halsted,07/05/2005,W,"3,455"
883970,40350,UIC-Halsted,06/29/2016,W,"3,968"
884101,40350,UIC-Halsted,04/27/2012,W,"6,721"
884249,40350,UIC-Halsted,09/27/2010,W,"6,997"
884369,40350,UIC-Halsted,12/03/2016,A,"2,174"
884783,40350,UIC-Halsted,10/21/2004,W,"6,777"
884850,40350,UIC-Halsted,07/17/2012,W,"3,958"
884883,40350,UIC-Halsted,02/19/2004,W,"5,892"
884947,40350,UIC-Halsted,02/25/2012,A,"2,363"
885092,40350,UIC-Halsted,10/31/2001,W,"6,066"
885163,40350,UIC-Halsted,11/18/2008,W,"6,581"
885234,40350,UIC-Halsted,02/20/2010,A,"1,895"
885244,40350,UIC-Halsted,01/17/2005,W,"1,600"
885581,40350,UIC-Halsted,11/28/2004,U,864
885907,40350,UIC-Halsted,07/09/2001,W,"3,062"
885993,40350,UIC-Halsted,05/29/2007,W,"3,086"
886059,40350,UIC-Halsted,04/19/2013,W,"6,650"
886425,40350,UIC-Halsted,05/13/2005,W,"2,431"
886426,40350,UIC-Halsted,03/21/2009,A,"1,755"
886682,40350,UIC-Halsted,02/06/2007,W,"5,189"
886736,40350,UIC-Halsted,08/06/2005,A,"1,182"
886854,40350,UIC-Halsted,01/11/2014,A,"1,918"
886952,40350,UIC-Halsted,01/13/2012,W,"6,965"
887042,40350,UIC-Halsted,09/14/2003,U,"1,036"
887172,40350,UIC-Halsted,04/16/2004,W,"5,701"
887234,40350,UIC-Halsted,11/11/2017,A,"2,699"
887279,40350,UIC-Halsted,10/20/2012,A,"2,983"
887477,40350,UIC-Halsted,01/16/2009,W,"4,916"
887732,40350,UIC-Halsted,10/23/2004,A,"1,572"
888367,40350,UIC-Halsted,09/27/2011,W,"7,567"
888368,40350,UIC-Halsted,05/23/2004,U,713
888472,40350,UIC-Halsted,03/17/2004,W,"5,838"
888583,40350,UIC-Halsted,12/08/2008,W,"4,705"
888600,40350,UIC-Halsted,01/01/2010,U,672
888663,40350,UIC-Halsted,07/27/2011,W,"4,107"
888808,40350,UIC-Halsted,07/20/2003,U,797
888819,40350,UIC-Halsted,03/05/2015,W,"6,743"
889066,40350,UIC-Halsted,04/25/2010,U,"1,179"
889156,40350,UIC-Halsted,04/26/2010,W,"5,378"
889301,40350,UIC-Halsted,01/22/2011,A,"2,009"
889509,40350,UIC-Halsted,10/06/2017,W,"8,395"
889618,40350,UIC-Halsted,05/22/2009,W,"2,731"
889621,40350,UIC-Halsted,10/08/2003,W,"7,497"
889659,40350,UIC-Halsted,07/14/2004,W,"3,800"
889721,40350,UIC-Halsted,08/11/2015,W,"2,959"
889833,40350,UIC-Halsted,01/16/2016,A,"2,043"
890023,40350,UIC-Halsted,02/09/2014,U,"1,654"
890030,40350,UIC-Halsted,11/28/2005,W,"6,181"
890074,40350,UIC-Halsted,08/25/2008,W,"6,540"
890477,40350,UIC-Halsted,10/02/2010,A,"2,564"
890677,40350,UIC-Halsted,09/07/2001,W,"6,061"
890910,40350,UIC-Halsted,10/10/2008,W,"6,866"
891061,40350,UIC-Halsted,08/24/2015,W,"8,240"
891075,40350,UIC-Halsted,08/19/2012,U,"1,451"
891309,40350,UIC-Halsted,08/07/2011,U,"1,522"
891322,40350,UIC-Halsted,07/22/2013,W,"4,292"
891325,40350,UIC-Halsted,10/01/2010,W,"7,218"
891345,40350,UIC-Halsted,02/09/2010,W,"6,030"
891662,40350,UIC-Halsted,11/04/2008,W,"7,283"
891790,40350,UIC-Halsted,07/31/2014,W,"3,744"
891927,40350,UIC-Halsted,03/16/2003,U,943
891992,40350,UIC-Halsted,01/22/2007,W,"5,658"
892049,40350,UIC-Halsted,08/12/2008,W,"2,649"
892081,40350,UIC-Halsted,04/04/2014,W,"6,996"
892231,40350,UIC-Halsted,01/18/2012,W,"7,536"
892624,40350,UIC-Halsted,06/10/2001,U,632
892759,40350,UIC-Halsted,12/14/2003,U,698
892925,40350,UIC-Halsted,08/21/2015,W,"4,693"
893308,40350,UIC-Halsted,04/09/2006,U,"1,254"
893331,40350,UIC-Halsted,03/09/2011,W,"6,993"
893450,40350,UIC-Halsted,04/21/2007,A,"1,701"
893534,40350,UIC-Halsted,06/15/2007,W,"3,210"
893576,40350,UIC-Halsted,04/15/2002,W,"5,510"
893715,40350,UIC-Halsted,12/20/2013,W,"3,070"
893815,40350,UIC-Halsted,08/02/2001,W,"2,015"
893863,40350,UIC-Halsted,04/03/2006,W,"5,949"
893925,40350,UIC-Halsted,06/20/2006,W,"3,873"
894002,40350,UIC-Halsted,02/26/2010,W,"5,608"
894048,40350,UIC-Halsted,02/22/2007,W,"5,600"
894172,40350,UIC-Halsted,04/27/2013,A,"2,502"
894245,40350,UIC-Halsted,01/29/2016,W,"7,441"
894499,40350,UIC-Halsted,12/05/2011,W,"5,859"
895159,40350,UIC-Halsted,06/07/2012,W,"3,917"
895425,40350,UIC-Halsted,06/26/2011,U,"1,821"
895484,40350,UIC-Halsted,04/20/2003,U,765
895528,40350,UIC-Halsted,09/22/2009,W,"6,773"
895700,40350,UIC-Halsted,09/08/2012,A,"3,157"
895824,40350,UIC-Halsted,11/29/2012,W,"7,592"
895878,40350,UIC-Halsted,07/08/2015,W,"3,989"
895890,40350,UIC-Halsted,04/30/2005,A,"1,558"
895979,40350,UIC-Halsted,11/24/2007,A,929
896030,40350,UIC-Halsted,07/22/2004,W,"3,255"
896409,40350,UIC-Halsted,02/05/2009,W,"6,061"
896924,40350,UIC-Halsted,10/29/2011,A,"3,023"
897257,40350,UIC-Halsted,02/13/2004,W,"5,498"
897432,40350,UIC-Halsted,06/26/2009,W,"3,199"
897571,40350,UIC-Halsted,02/21/2004,A,"1,524"
897616,40350,UIC-Halsted,08/27/2008,W,"6,963"
897703,40350,UIC-Halsted,08/06/2001,W,"2,406"
897719,40350,UIC-Halsted,07/30/2001,W,"2,492"
897770,40350,UIC-Halsted,09/28/2009,W,"6,043"
897775,40350,UIC-Halsted,04/23/2016,A,"2,229"
897907,40350,UIC-Halsted,01/07/2010,W,"2,679"
897911,40350,UIC-Halsted,07/05/2004,U,917
898180,40350,UIC-Halsted,05/02/2011,W,"5,533"
898222,40350,UIC-Halsted,12/03/2015,W,"7,649"
898234,40350,UIC-Halsted,02/14/2002,W,"5,536"
898310,40350,UIC-Halsted,03/25/2013,W,"3,006"
898518,40350,UIC-Halsted,09/20/2012,W,"8,420"
899040,40350,UIC-Halsted,04/24/2003,W,"5,812"
899311,40350,UIC-Halsted,03/22/2003,A,"1,291"
899406,40350,UIC-Halsted,11/05/2004,W,"6,282"
899521,40350,UIC-Halsted,10/06/2016,W,"8,410"
899701,40350,UIC-Halsted,11/19/2015,W,"8,105"
899989,40350,UIC-Halsted,08/01/2005,W,"2,482"
900285,40350,UIC-Halsted,04/30/2009,W,"5,590"
900658,40350,UIC-Halsted,01/10/2011,W,"6,407"
900958,40350,UIC-Halsted,03/09/2004,W,"5,777"
901215,40350,UIC-Halsted,05/11/2007,W,"4,234"
901244,40350,UIC-Halsted,08/19/2009,W,"3,237"
901620,40350,UIC-Halsted,01/08/2012,U,"1,293"
901846,40350,UIC-Halsted,05/14/2017,U,"1,138"
901979,40350,UIC-Halsted,09/26/2004,U,"1,066"
902105,40350,UIC-Halsted,10/25/2002,W,"6,388"
902107,40350,UIC-Halsted,07/23/2006,U,863
902171,40350,UIC-Halsted,08/01/2013,W,"3,932"
902269,40350,UIC-Halsted,09/28/2001,W,"5,926"
902304,40350,UIC-Halsted,11/06/2008,W,"6,768"
902614,40350,UIC-Halsted,03/25/2005,W,"2,075"
902794,40350,UIC-Halsted,05/07/2001,W,"2,388"
902834,40350,UIC-Halsted,11/21/2017,W,"7,708"
902923,40350,UIC-Halsted,12/08/2013,U,"1,634"
903039,40350,UIC-Halsted,09/13/2006,W,"6,991"
903384,40350,UIC-Halsted,09/07/2005,W,"7,387"
903512,40350,UIC-Halsted,12/20/2014,A,"1,237"
903635,40350,UIC-Halsted,06/19/2007,W,"3,291"
904002,40350,UIC-Halsted,08/22/2005,W,"6,560"
904033,40350,UIC-Halsted,03/15/2007,W,"5,453"
904051,40350,UIC-Halsted,08/16/2002,W,"2,426"
904314,40350,UIC-Halsted,01/03/2006,W,"2,416"
904584,40350,UIC-Halsted,05/20/2015,W,"3,227"
904640,40350,UIC-Halsted,10/22/2011,A,"2,919"
904741,40350,UIC-Halsted,04/02/2001,W,"4,297"
904950,40350,UIC-Halsted,12/11/2002,W,"5,061"
905037,40350,UIC-Halsted,05/10/2016,W,"3,489"
905417,40350,UIC-Halsted,05/30/2013,W,"3,892"
905756,40350,UIC-Halsted,03/17/2007,A,"1,720"
905938,40350,UIC-Halsted,09/30/2005,W,"6,863"
906011,40350,UIC-Halsted,10/15/2008,W,"6,885"
906018,40350,UIC-Halsted,06/12/2007,W,"3,331"
906163,40350,UIC-Halsted,03/11/2001,U,565
906432,40350,UIC-Halsted,02/12/2009,W,"6,012"
906447,40350,UIC-Halsted,10/28/2003,W,"6,804"
906903,40350,UIC-Halsted,06/27/2013,W,"4,214"
906914,40350,UIC-Halsted,12/07/2013,A,"2,414"
906972,40350,UIC-Halsted,12/28/2015,W,"1,554"
907006,40350,UIC-Halsted,11/02/2014,U,"1,830"
907113,40350,UIC-Halsted,10/11/2005,W,"7,282"
907295,40350,UIC-Halsted,02/17/2011,W,"7,101"
907389,40350,UIC-Halsted,07/15/2008,W,"3,822"
907478,40350,UIC-Halsted,09/10/2001,W,"6,392"
908069,40350,UIC-Halsted,11/17/2003,W,"6,356"
908119,40350,UIC-Halsted,12/19/2002,W,"2,485"
908272,40350,UIC-Halsted,04/11/2008,W,"5,674"
908860,40350,UIC-Halsted,06/20/2012,W,"4,305"
908888,40350,UIC-Halsted,08/31/2010,W,"7,748"
908981,40350,UIC-Halsted,12/31/2013,W,"1,934"
909162,40350,UIC-Halsted,02/25/2006,A,"1,707"
909360,40350,UIC-Halsted,08/19/2005,W,"3,608"
909449,40350,UIC-Halsted,06/08/2012,W,"4,171"
909472,40350,UIC-Halsted,07/14/2014,W,"4,057"
909519,40350,UIC-Halsted,05/16/2016,W,"3,259"
910146,40350,UIC-Halsted,04/15/2016,W,"7,393"
910309,40350,UIC-Halsted,02/15/2014,A,"2,548"
910364,40350,UIC-Halsted,04/23/2017,U,"1,852"
910375,40350,UIC-Halsted,07/22/2016,W,"3,612"
910419,40350,UIC-Halsted,10/30/2007,W,"6,302"
910667,40350,UIC-Halsted,07/21/2017,W,"3,747"
910864,40350,UIC-Halsted,10/20/2002,U,"1,110"
911220,40350,UIC-Halsted,11/15/2012,W,"8,131"
911317,40350,UIC-Halsted,07/30/2010,W,"3,205"
911351,40350,UIC-Halsted,10/16/2003,W,"6,876"
911381,40350,UIC-Halsted,01/12/2002,A,"1,300"
911504,40350,UIC-Halsted,07/19/2003,A,"1,269"
911669,40350,UIC-Halsted,07/16/2006,U,"1,177"
911866,40350,UIC-Halsted,09/29/2016,W,"8,212"
912062,40350,UIC-Halsted,07/21/2002,U,844
912096,40350,UIC-Halsted,03/22/2008,A,"1,293"
912179,40350,UIC-Halsted,08/05/2017,A,"1,764"
912200,40350,UIC-Halsted,12/17/2013,W,"3,479"
912408,40350,UIC-Halsted,04/08/2005,W,"5,796"
912480,40350,UIC-Halsted,09/15/2012,A,"3,131"
912578,40350,UIC-Halsted,06/09/2001,A,896
912710,40350,UIC-Halsted,11/16/2012,W,"7,418"
912714,40350,UIC-Halsted,10/02/2013,W,"8,358"
913022,40350,UIC-Halsted,01/22/2014,W,"7,559"
913213,40350,UIC-Halsted,03/12/2003,W,"6,243"
913244,40350,UIC-Halsted,11/19/2017,U,"1,781"
913578,40350,UIC-Halsted,08/06/2015,W,"3,270"
914734,40350,UIC-Halsted,10/16/2015,W,"8,364"
915208,40350,UIC-Halsted,04/18/2012,W,"7,050"
915389,40350,UIC-Halsted,02/25/2003,W,"5,946"
915530,40350,UIC-Halsted,06/22/2003,U,799
915679,40350,UIC-Halsted,04/22/2017,A,"2,612"
915749,40350,UIC-Halsted,08/02/2008,A,"1,678"
915767,40350,UIC-Halsted,09/24/2002,W,"7,412"
915887,40350,UIC-Halsted,12/12/2007,W,"4,380"
915937,40350,UIC-Halsted,08/10/2001,W,"2,597"
916210,40350,UIC-Halsted,11/27/2016,U,"1,227"
916455,40350,UIC-Halsted,06/23/2008,W,"3,647"
916559,40350,UIC-Halsted,09/02/2005,W,"6,880"
916976,40350,UIC-Halsted,11/10/2011,W,"7,878"
917035,40350,UIC-Halsted,01/01/2014,U,971
917119,40350,UIC-Halsted,07/18/2004,U,872
917271,40350,UIC-Halsted,09/07/2013,A,"2,867"
917766,40350,UIC-Halsted,07/13/2008,U,"1,120"
917810,40350,UIC-Halsted,12/10/2013,W,"5,686"
917832,40350,UIC-Halsted,05/30/2006,W,"3,520"
917854,40350,UIC-Halsted,05/02/2003,W,"5,726"
918143,40350,UIC-Halsted,03/06/2004,A,"1,540"
918207,40350,UIC-Halsted,11/25/2005,W,"1,077"
918687,40350,UIC-Halsted,12/20/2015,U,"1,027"
918688,40350,UIC-Halsted,02/07/2015,A,"2,377"
918796,40350,UIC-Halsted,12/05/2013,W,"7,556"
918847,40350,UIC-Halsted,12/29/2001,A,607
918935,40350,UIC-Halsted,01/29/2012,U,"1,681"
919008,40350,UIC-Halsted,01/02/2005,U,550
919244,40350,UIC-Halsted,12/20/2006,W,"2,470"
919383,40350,UIC-Halsted,07/02/2014,W,"3,908"
919446,40350,UIC-Halsted,12/25/2007,U,310
919631,40350,UIC-Halsted,07/29/2011,W,"3,680"
920005,40350,UIC-Halsted,03/22/2013,W,"6,746"
920304,40350,UIC-Halsted,04/03/2014,W,"7,021"
920489,40350,UIC-Halsted,03/04/2007,U,801
920775,40350,UIC-Halsted,12/19/2004,U,565
920799,40350,UIC-Halsted,04/18/2013,W,"6,255"
921004,40350,UIC-Halsted,04/26/2007,W,"5,105"
921018,40350,UIC-Halsted,01/15/2014,W,"7,625"
921021,40350,UIC-Halsted,03/10/2016,W,"7,405"
921041,40350,UIC-Halsted,02/22/2008,W,"5,109"
921409,40350,UIC-Halsted,01/16/2004,W,"6,169"
921465,40350,UIC-Halsted,08/18/2006,W,"2,293"
921617,40350,UIC-Halsted,11/09/2011,W,"7,909"
922078,40350,UIC-Halsted,05/22/2003,W,"2,370"
922198,40350,UIC-Halsted,11/26/2004,W,"1,176"
922385,40350,UIC-Halsted,09/19/2015,A,"2,751"
922582,40350,UIC-Halsted,11/05/2008,W,"6,640"
922698,40350,UIC-Halsted,08/13/2004,W,"2,425"
923061,40350,UIC-Halsted,06/29/2015,W,"3,620"
923298,40350,UIC-Halsted,04/05/2009,U,"1,268"
923504,40350,UIC-Halsted,03/03/2003,W,"5,802"
923650,40350,UIC-Halsted,09/19/2004,U,"1,234"
923870,40350,UIC-Halsted,07/06/2006,W,"3,727"
923945,40350,UIC-Halsted,01/18/2016,W,"1,896"
924132,40350,UIC-Halsted,11/12/2006,U,"1,154"
924135,40350,UIC-Halsted,10/17/2006,W,"6,642"
924460,40350,UIC-Halsted,11/03/2002,U,979
924621,40350,UIC-Halsted,12/18/2008,W,"2,879"
924713,40350,UIC-Halsted,05/05/2006,W,"4,925"
924933,40350,UIC-Halsted,10/18/2003,A,"1,977"
925078,40350,UIC-Halsted,01/18/2014,A,"2,306"
925318,40350,UIC-Halsted,04/30/2010,W,"5,542"
925640,40350,UIC-Halsted,06/07/2004,W,"3,371"
925645,40350,UIC-Halsted,02/17/2013,U,"1,700"
925951,40350,UIC-Halsted,11/15/2006,W,"6,256"
925978,40350,UIC-Halsted,04/29/2014,W,"7,116"
926017,40350,UIC-Halsted,10/07/2003,W,"7,450"
926264,40350,UIC-Halsted,08/18/2002,U,885
926382,40350,UIC-Halsted,06/09/2003,W,"3,792"
926460,40350,UIC-Halsted,03/01/2009,U,"1,107"
926644,40350,UIC-Halsted,11/14/2007,W,"6,223"
926719,40350,UIC-Halsted,01/25/2007,W,"5,734"
927118,40350,UIC-Halsted,07/22/2010,W,"3,660"
927348,40350,UIC-Halsted,12/07/2011,W,"6,088"
927596,40350,UIC-Halsted,06/30/2005,W,"3,752"
927610,40350,UIC-Halsted,05/03/2016,W,"5,179"
927858,40350,UIC-Halsted,06/07/2007,W,"3,105"
928191,40350,UIC-Halsted,12/02/2013,W,"7,480"
928219,40350,UIC-Halsted,01/27/2010,W,"5,931"
928286,40350,UIC-Halsted,06/25/2015,W,"3,759"
928372,40350,UIC-Halsted,03/21/2008,W,"4,564"
928591,40350,UIC-Halsted,09/08/2014,W,"8,033"
928828,40350,UIC-Halsted,01/12/2001,W,"4,358"
928867,40350,UIC-Halsted,08/09/2017,W,"3,252"
928936,40350,UIC-Halsted,08/09/2016,W,"3,083"
928954,40350,UIC-Halsted,05/24/2017,W,"3,462"
928997,40350,UIC-Halsted,08/24/2002,A,"1,840"
929148,40350,UIC-Halsted,02/08/2017,W,"7,553"
929206,40350,UIC-Halsted,05/06/2008,W,"4,790"
929344,40350,UIC-Halsted,06/15/2001,W,"2,713"
929364,40350,UIC-Halsted,07/11/2010,U,958
929643,40350,UIC-Halsted,06/28/2015,U,"1,604"
929888,40350,UIC-Halsted,08/22/2003,W,"3,623"
929917,40350,UIC-Halsted,07/29/2006,A,"1,199"
930076,40350,UIC-Halsted,01/12/2012,W,"7,504"
930084,40350,UIC-Halsted,09/10/2009,W,"6,903"
930212,40350,UIC-Halsted,11/26/2014,W,"6,137"
930324,40350,UIC-Halsted,05/29/2014,W,"3,806"
930562,40350,UIC-Halsted,03/04/2011,W,"6,341"
930657,40350,UIC-Halsted,08/09/2010,W,"2,588"
930799,40350,UIC-Halsted,08/12/2002,W,"2,486"
930842,40350,UIC-Halsted,01/06/2017,W,"2,607"
930883,40350,UIC-Halsted,09/15/2007,A,"2,199"
930894,40350,UIC-Halsted,09/03/2002,W,"7,377"
930982,40350,UIC-Halsted,07/23/2010,W,"3,198"
931291,40350,UIC-Halsted,06/09/2015,W,"3,488"
931321,40350,UIC-Halsted,09/19/2005,W,"6,872"
931332,40350,UIC-Halsted,02/27/2004,W,"5,488"
931383,40350,UIC-Halsted,11/26/2012,W,"7,490"
931730,40350,UIC-Halsted,04/01/2017,A,"2,247"
931859,40350,UIC-Halsted,08/31/2012,W,"7,778"
931983,40350,UIC-Halsted,01/16/2003,W,"6,380"
932230,40350,UIC-Halsted,11/29/2005,W,"6,408"
932284,40350,UIC-Halsted,11/23/2015,W,"8,045"
932304,40350,UIC-Halsted,07/31/2015,W,"3,810"
932842,40350,UIC-Halsted,06/04/2005,A,"1,179"
932866,40350,UIC-Halsted,09/12/2012,W,"8,146"
932927,40350,UIC-Halsted,11/19/2002,W,"6,628"
933003,40350,UIC-Halsted,09/23/2005,W,"7,115"
933038,40350,UIC-Halsted,04/11/2016,W,"7,114"
933041,40350,UIC-Halsted,08/25/2010,W,"7,504"
933179,40350,UIC-Halsted,07/04/2011,U,"1,246"
933370,40350,UIC-Halsted,09/18/2017,W,"8,492"
933391,40350,UIC-Halsted,04/12/2006,W,"6,390"
933527,40350,UIC-Halsted,08/07/2010,A,"1,678"
933672,40350,UIC-Halsted,07/26/2016,W,"3,864"
933812,40350,UIC-Halsted,01/30/2013,W,"7,534"
933844,40350,UIC-Halsted,04/13/2016,W,"7,373"
933865,40350,UIC-Halsted,06/05/2003,W,"3,605"
934159,40350,UIC-Halsted,01/30/2012,W,"7,178"
934263,40350,UIC-Halsted,11/16/2002,A,"1,949"
934348,40350,UIC-Halsted,01/08/2002,W,"5,515"
934372,40350,UIC-Halsted,12/01/2002,U,818
934463,40350,UIC-Halsted,01/27/2016,W,"7,680"
934642,40350,UIC-Halsted,09/27/2005,W,"7,209"
934692,40350,UIC-Halsted,09/28/2010,W,"7,300"
934733,40350,UIC-Halsted,06/08/2002,A,"1,148"
934784,40350,UIC-Halsted,12/11/2007,W,"4,805"
935026,40350,UIC-Halsted,01/14/2008,W,"5,186"
935260,40350,UIC-Halsted,01/28/2005,W,"5,651"
935464,40350,UIC-Halsted,12/26/2014,W,"1,030"
935678,40350,UIC-Halsted,08/27/2006,U,"1,930"
935889,40350,UIC-Halsted,05/03/2014,A,"2,547"
936217,40350,UIC-Halsted,04/27/2008,U,"1,195"
936398,40350,UIC-Halsted,05/15/2012,W,"3,623"
936685,40350,UIC-Halsted,04/25/2016,W,"6,968"
936944,40350,UIC-Halsted,05/21/2006,U,882
936961,40350,UIC-Halsted,05/13/2013,W,"3,589"
936996,40350,UIC-Halsted,12/08/2007,A,"1,734"
937024,40350,UIC-Halsted,04/02/2011,A,"2,434"
937071,40350,UIC-Halsted,09/13/2012,W,"8,193"
937167,40350,UIC-Halsted,08/03/2017,W,"3,788"
937260,40350,UIC-Halsted,12/19/2008,W,"2,601"
937331,40350,UIC-Halsted,10/20/2005,W,"7,108"
937402,40350,UIC-Halsted,01/21/2016,W,"7,635"
937420,40350,UIC-Halsted,04/17/2006,W,"5,806"
937618,40350,UIC-Halsted,10/08/2014,W,"8,264"
937624,40350,UIC-Halsted,10/02/2017,W,"8,278"
937687,40350,UIC-Halsted,01/26/2014,U,"1,489"
937866,40350,UIC-Halsted,12/12/2015,A,"2,117"
938074,40350,UIC-Halsted,04/30/2004,W,"5,493"
938368,40350,UIC-Halsted,09/11/2009,W,"6,651"
938499,40350,UIC-Halsted,03/20/2011,U,"1,259"
938583,40350,UIC-Halsted,04/14/2005,W,"6,049"
938694,40350,UIC-Halsted,08/11/2017,W,"3,035"
938898,40350,UIC-Halsted,07/22/2009,W,"3,367"
939176,40350,UIC-Halsted,10/02/2002,W,"7,219"
939281,40350,UIC-Halsted,08/27/2014,W,"8,313"
939403,40350,UIC-Halsted,11/12/2010,W,"7,122"
939506,40350,UIC-Halsted,10/28/2014,W,"7,662"
939571,40350,UIC-Halsted,12/06/2011,W,"5,787"
939745,40350,UIC-Halsted,05/03/2003,A,"1,647"
939792,40350,UIC-Halsted,04/13/2011,W,"6,737"
939828,40350,UIC-Halsted,07/05/2001,W,"2,950"
940212,40350,UIC-Halsted,11/29/2007,W,"5,809"
940216,40350,UIC-Halsted,07/06/2001,W,"3,064"
940307,40350,UIC-Halsted,12/02/2011,W,"7,175"
940309,40350,UIC-Halsted,04/30/2016,A,"2,012"
940555,40350,UIC-Halsted,06/01/2006,W,"3,710"
940578,40350,UIC-Halsted,12/06/2003,A,"1,670"
940848,40350,UIC-Halsted,01/27/2008,U,"1,007"
940938,40350,UIC-Halsted,04/07/2001,A,"1,226"
941101,40350,UIC-Halsted,04/15/2009,W,"5,560"
941133,40350,UIC-Halsted,09/14/2010,W,"7,434"
941185,40350,UIC-Halsted,09/04/2007,W,"6,740"
941192,40350,UIC-Halsted,09/23/2006,A,"1,805"
941238,40350,UIC-Halsted,11/16/2009,W,"5,918"
941452,40350,UIC-Halsted,11/01/2007,W,"6,312"
941645,40350,UIC-Halsted,01/30/2006,W,"6,375"
941766,40350,UIC-Halsted,01/02/2004,W,"1,618"
941953,40350,UIC-Halsted,09/03/2015,W,"8,070"
942171,40350,UIC-Halsted,05/09/2008,W,"4,412"
942282,40350,UIC-Halsted,04/25/2004,U,971
942301,40350,UIC-Halsted,04/28/2011,W,"6,553"
942411,40350,UIC-Halsted,01/15/2005,A,"1,194"
942519,40350,UIC-Halsted,08/13/2014,W,"3,257"
942918,40350,UIC-Halsted,12/07/2015,W,"5,769"
942924,40350,UIC-Halsted,09/12/2011,W,"7,954"
942992,40350,UIC-Halsted,03/17/2013,U,"2,041"
943211,40350,UIC-Halsted,10/28/2005,W,"7,369"
943332,40350,UIC-Halsted,03/19/2015,W,"6,882"
943465,40350,UIC-Halsted,12/06/2013,W,"7,190"
943955,40350,UIC-Halsted,07/20/2017,W,"3,896"
943970,40350,UIC-Halsted,08/02/2005,W,"2,689"
944043,40350,UIC-Halsted,12/09/2005,W,"4,705"
944692,40350,UIC-Halsted,03/30/2003,U,944
944765,40350,UIC-Halsted,04/26/2001,W,"4,250"
944898,40350,UIC-Halsted,03/03/2008,W,"5,185"
945035,40350,UIC-Halsted,10/05/2016,W,"8,546"
945289,40350,UIC-Halsted,08/15/2004,U,714
945347,40350,UIC-Halsted,11/08/2002,W,"6,370"
945447,40350,UIC-Halsted,07/30/2011,A,"1,871"
945666,40350,UIC-Halsted,03/11/2017,A,"2,681"
945736,40350,UIC-Halsted,06/12/2010,A,"1,465"
945764,40350,UIC-Halsted,03/21/2003,W,"2,673"
945786,40350,UIC-Halsted,05/01/2015,W,"6,683"
945835,40350,UIC-Halsted,03/31/2005,W,"5,789"
945923,40350,UIC-Halsted,05/13/2009,W,"2,707"
946737,40350,UIC-Halsted,05/24/2003,A,"1,063"
946789,40350,UIC-Halsted,04/07/2002,U,915
946797,40350,UIC-Halsted,11/14/2002,W,"6,676"
946894,40350,UIC-Halsted,04/03/2016,U,"1,960"
947422,40350,UIC-Halsted,07/26/2009,U,987
947466,40350,UIC-Halsted,01/21/2010,W,"6,079"
947617,40350,UIC-Halsted,01/28/2017,A,"1,963"
947751,40350,UIC-Halsted,11/23/2014,U,"1,689"
947962,40350,UIC-Halsted,04/16/2011,A,"2,339"
948121,40350,UIC-Halsted,11/08/2010,W,"7,201"
948273,40350,UIC-Halsted,07/17/2004,A,"1,215"
948424,40350,UIC-Halsted,09/13/2017,W,"8,869"
948572,40350,UIC-Halsted,11/04/2016,W,"9,864"
949003,40350,UIC-Halsted,09/24/2001,W,"6,063"
949021,40350,UIC-Halsted,04/24/2017,W,"6,775"
949121,40350,UIC-Halsted,02/10/2002,U,769
949156,40350,UIC-Halsted,08/08/2008,W,"3,140"
949178,40350,UIC-Halsted,06/16/2014,W,"3,866"
949204,40350,UIC-Halsted,05/07/2017,U,"1,370"
949378,40350,UIC-Halsted,02/27/2006,W,"6,035"
949538,40350,UIC-Halsted,06/17/2012,U,"1,466"
949545,40350,UIC-Halsted,12/30/2011,W,"1,676"
949622,40350,UIC-Halsted,02/12/2008,W,"5,594"
949722,40350,UIC-Halsted,04/12/2008,A,"1,881"
949946,40350,UIC-Halsted,02/01/2001,W,"4,596"
949966,40350,UIC-Halsted,10/24/2006,W,"6,467"
